time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-6.65319597485,-4.76623434346,20.0478871857,6.03976637684,0.543024174718,0.0,-7.31664976783,-4.53541887749,3.96547874588,-0.0773702616482,0.221855521656,0.0,476.7915023721248,477.754160984285,478.11522141310485,477.0558606656155
3.4800000000000026,-7.10094929512,-5.04205239456,20.2809719274,6.03726996214,0.556340743985,0.0,-7.60922670101,-4.65855442961,3.80260741825,-0.0624791795569,0.219214523257,0.0,447.25500620287073,447.0878273130976,446.3454522396047,447.5554597207527
3.5400000000000027,-7.56566907329,-5.32496658815,20.5028436583,6.03796643576,0.571016787768,0.0,-7.88236922788,-4.7718394222,3.59203393212,-0.0868068198464,0.231585915107,0.0,431.085712195929,432.18123763760786,433.67766854019084,431.62467625112316
3.6000000000000028,-8.04670876464,-5.61457839341,20.7114663591,6.03275121453,0.585291681183,0.0,-8.15313932728,-4.88209532935,3.36083557671,-0.0872175134463,0.223527808464,0.0,427.8280520850126,427.195554236618,426.65408599282733,426.61241305424767
3.660000000000003,-8.543988846,-5.9107764319,20.9057097421,6.03050235458,0.59976546918,0.0,-8.42376777469,-4.99126760982,3.11280398827,-0.0694563750473,0.210973008365,0.0,424.04164665229416,423.0116442863876,422.81161418386085,424.33390907621174
3.720000000000003,-9.05725357622,-6.21338797652,21.0842303957,6.02634905292,0.612646735783,0.0,-8.68594211484,-5.09599397613,2.8368880195,-0.0688874150692,0.204462195852,0.0,415.69131529018466,415.1664394066516,414.66188872834084,414.70787468362994
3.780000000000003,-9.5888500264,-6.52319956915,21.2493096421,6.02231300346,0.624905455454,0.0,-9.03441627899,-5.23108173132,2.66375623094,-0.0664678199598,0.203862369414,0.0,459.5718580647088,459.56374830862563,460.05290194683033,460.2411989037499
3.840000000000003,-10.1406292998,-6.84081500753,21.4024770673,6.02109991145,0.644409091935,0.0,-9.35901622794,-5.35592508929,2.43975347381,-0.0859559196865,0.232225579065,0.0,444.2709682888088,446.6360616244622,445.9620731792129,444.3626633261672
3.900000000000003,-10.7107577351,-7.16545672746,21.5401511019,6.01595314964,0.658393768428,0.0,-9.64603432679,-5.46564111303,2.14796217619,-0.0855094928999,0.233777318184,0.0,422.72774071240923,422.9184528719431,422.2353289201391,422.26737373923726
3.960000000000003,-11.2991101449,-7.49699759856,21.6610645995,6.01349980372,0.677213878026,0.0,-9.96641027258,-5.58564559733,1.88043778781,-0.0687459162675,0.256589391739,0.0,437.0482989022386,439.00532873452823,436.2402979444873,437.6331331677138
4.020000000000002,-11.90513618,-7.83516390533,21.7635022144,6.01297213741,0.692624957181,0.0,-10.2354115363,-5.686644558,1.53294406807,-0.0491354402948,0.253562790103,0.0,407.8329869471827,407.63454951949683,407.0518154046376,408.8005607855509
4.080000000000001,-12.529735805,-8.1801190555,21.8474240963,6.01289904938,0.709414654526,0.0,-10.58514784,-5.81164922149,1.26222919401,-0.0689488061112,0.238556923294,0.0,446.1317001618354,444.96613986647696,447.36767569260337,445.7487053173584
4.14,-13.1748119236,-8.53234166378,21.913964769,6.0154011375,0.723794572796,0.0,-10.9180938295,-5.92894422596,0.953979364756,-0.0418980944736,0.240425184574,0.0,435.9104951487294,436.1249708022199,434.83500294333686,437.09348372365594
4.199999999999998,-13.8420515401,-8.89218073769,21.963854953,6.01482417597,0.738684805543,0.0,-11.3234348239,-6.06541571526,0.70624619612,-0.0278054304756,0.231659817815,0.0,467.871847425538,467.24191109862534,467.56967355836775,468.66613724384064
4.259999999999997,-14.5336890443,-9.26016285566,21.9983558774,6.01406996234,0.753587041638,0.0,-11.7312992342,-6.20038360708,0.440923545773,-0.0184635327329,0.219423733591,0.0,468.21472824470914,467.31009908408254,468.6653357683923,469.39109508991527
